Timestamp,Your initials,Short reference,Title,DOI,Journal,Taxonomic group,Climate change stressor,Life stage exposed to the stressor,Life stage of the animals when traits were measured,Trait category,Trait details,Additional comments
45606.66406,ML,Wen_etal_2020,"Effects of gingerols-rich extract of ginger on growth performance, serum metabolites, meat quality and antioxidant activity of heat-stressed broilers",10.1016/j.jtherbio.2020.102544,Journal of Thermal Biology,Bird,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Immune function and stress physiology, Development",body weight; average daily gain; feed conversion ratio; serum total protein; albumin; total cholesterol levels; aspartate aminotransferase activity; serum triglyceride level; alanine aminotransferase activity; antioxidant capacity; malondialdehyde; glutathione peroxidase activity,
45606.66643,ML,Weldon_etal_2022,Male Mediterranean fruit flies prefer warmer temperatures that improve sexual performance,10.1016/j.jtherbio.2022.103298,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,"Environmental tolerance and preference, Reproduction, lifespan",preference; sperm storage; lifetime egg production; lifespan,
45606.71048,ML,Wang_etal_2022,"Histology, physiology, and glucose and lipid metabolism of Lateolabrax maculatus under low temperature stress",10.1016/j.jtherbio.2021.103161,Journal of Thermal Biology,Fish,Temperature,Adults,Adults,Energetics and metabolism,fatty acid content; histological analysis of liver and gills; liver enzymatic activity in carbohydrate and lipid metabolism,
45606.71355,ML,Vosloo_etal_2013,Metabolic readjustment in juvenile South African abalone (Haliotis midae) acclimated to combinations of temperature and dissolved oxygen levels,10.1016/j.jtherbio.2013.07.001,Journal of Thermal Biology,Other invertebrate,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",growth; metabolic rate; mitochondrial respiration,
45606.71682,ML,Verhulst_etal_2020,Thermal preferences of subtropical Aedes aegypti and temperate Ae. japonicus mosquitoes,10.1016/j.jtherbio.2020.102637,Journal of Thermal Biology,Insect,"Temperature, Humidity",Adults,Adults,Environmental tolerance and preference,thermal preference; humidity preference,
45606.71946,ML,Venter_etal_2023,"The effect of simulated marine heatwaves on green-lipped mussels, Perna canaliculus: A near-natural experimental approach",10.1016/j.jtherbio.2023.103702,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology",survival; condition; specific immune response parameters; haemolymph metabolome,
45606.72195,ML,Vasconcelos_etal_2024,"Impact of increased pre-start diet density on broiler chick behavior, corticosterone levels, and performance responses under cold stress during early life",10.1016/j.jtherbio.2024.103974,Journal of Thermal Biology,Bird,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",metabolism; crop filling; feed intake; body weight gain; feed conversion rati,
45607.14629,ML,Uyanga_etal_2022,"Effects of dietary L-citrulline supplementation on nitric oxide synthesis, immune responses and mitochondrial energetics of broilers during heat stress",10.1016/j.jtherbio.2022.103227,Journal of Thermal Biology,Bird,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Immune function and stress physiology","core body temperature; rectal temperature, plasma malondialdehyde; plasma immunoglobulin; NOS enzymes",
45607.14989,ML,Tarusikirwa_etal_2020,Thermal plasticity in the invasive south American tomato pinworm Tuta absoluta (Meyrick) (Lepidoptera: Gelechiidae),10.1016/j.jtherbio.2020.102598,Journal of Thermal Biology,Insect,Temperature,"Larvae or juveniles, Adults","Larvae or juveniles, Adults",Environmental tolerance and preference,thermal tolerance,
45607.1634,ML,Stahlschmidt_etal_2023,A simulated heat wave-but not herbicide exposure-alters resource investment strategy in an insect,10.1016/j.jtherbio.2023.103670,Journal of Thermal Biology,Insect,"Temperature, Interaction with non-climatic stressor",Adults,Adults,"Energetics and metabolism, Reproduction",investment into ovary mass or non-reproductive tissue; food consumption,
45607.19061,ML,Skourti_etal_2022,Demographic responses of Tribolium castaneum (Coleoptera: Tenebrionidae) to different temperatures in soft wheat flour,10.1016/j.jtherbio.2021.103162,Journal of Thermal Biology,Insect,Temperature,Mix (before and after hatching),"Embryos, Larvae or juveniles, Adults","Reproduction, Development, mortality",egg-to-adult development; adult mortality; female fecundity,
45607.22887,ML,Simoes_etal_2020,Beneficial developmental acclimation in reproductive performance under cold but not heat stress,10.1016/j.jtherbio.2020.102580,Journal of Thermal Biology,Insect,Temperature,"Larvae or juveniles, Adults, Mix (strictly after hatching)",Adults,"Reproduction, Development",fecundity; maturation time; wing size,
45607.33082,ML,Ruthsatz_etal_2020,Altered thyroid hormone levels affect the capacity for temperature-induced developmental plasticity in larvae of Rana temporaria and Xenopus laevis,10.1016/j.jtherbio.2020.102599,Journal of Thermal Biology,Amphibian,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,Development,growth; developmental rate,
45607.33703,ML,Rusch_etal_2019,"The upper thermal tolerance of the secondary screwworm, Cochliomyia macellaria Fabricius (Diptera: Calliphoridae)",10.1016/j.jtherbio.2019.102405,Journal of Thermal Biology,Insect,Temperature,"Larvae or juveniles, Adults",Adults,Environmental tolerance and preference,probability of knockdown; survival,
45607.3406,ML,Rowe_etal_2020,Effects of constant and fluctuating incubation temperatures on hatching success and hatchling traits in the diamondback terrapin (Malaclemys terrapin) in the context of the warming climate,10.1016/j.jtherbio.2020.102528,Journal of Thermal Biology,Reptile,Temperature,Embryos,Larvae or juveniles,"Environmental tolerance and preference, Development",hatching success; developmental rate; hatchling size,
45607.34433,ML,Roeder_etal_2022,"Thermal tolerance of western corn rootworm: Critical thermal limits, knock-down resistance, and chill coma recovery",10.1016/j.jtherbio.2022.103338,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Environmental tolerance and preference,critical thermal limits; knock-down resistance; chill coma recovery,
45607.41223,ML,Rathod_etal_2022,"Effect of temperature on growth performance and immuno-biochemical changes in endangered golden mahseer, Tor putitora (Hamilton, 1923)",10.1016/j.jtherbio.2022.103300,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Immune function and stress physiology, Development",Growth rate; Specific growth rate; Daily growth index; Thermal growth coefficient; Viscera-somatic index; Growth hormone; Anti-oxidant potential; SOD; catalase,
45607.47593,ML,Quintero-Perez_etal_2023,Trade-off between thermal preference and sperm maturation in a montane lizard,10.1016/j.jtherbio.2023.103526,Journal of Thermal Biology,Reptile,Temperature,Adults,Adults,Reproduction,sperm morphology; sperm viability,
45607.47953,ML,Qiang_etal_2021,Optimal combination of temperature and photoperiod for sex steroid hormone secretion and egg development of Oreochromis niloticus as determined by response surface methodology,10.1016/j.jtherbio.2021.102889,Journal of Thermal Biology,Fish,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Adults,Reproduction,serum estradiol-17 beta (E2); progesterone (P); gonadosomatic index (GSI); oocyte development,
45607.4833,ML,Principe_etal_2018,Differential effects of water loss and temperature increase on the physiology of fiddler crabs from distinct habitats.,10.1016/j.jtherbio.2018.02.004,Journal of Thermal Biology,Other invertebrate,"Temperature, Humidity",Adults,Adults,"Environmental tolerance and preference, Osmoregulation",hemolymph osmolality; muscle hydration; mortality,
45607.48779,ML,Petrovic_etal_2023,Higher temperature induces oxidative stress in hybrids but not in parental species: A case study of crested newts,10.1016/j.jtherbio.2023.103474,Journal of Thermal Biology,Amphibian,Temperature,Larvae or juveniles,Adults,"Immune function and stress physiology, Development",development; growth; oxidative stress,
45607.49035,ML,Ouchi_etal_2020,Repeated thermal conditioning during the neonatal period affects behavioral and physiological responses to acute heat stress in chicks,10.1016/j.jtherbio.2020.102759,Journal of Thermal Biology,Bird,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Immune function and stress physiology",rectal temperature; respiration rate; glucose levels; plasma corticosterone,
45607.5011,ML,Niu_etal_2021,"Antioxidant and non-specific immune defenses in partially freeze-tolerant Xizang plateau frogs, Nanorana parkeri",10.1016/j.jtherbio.2021.103132,Journal of Thermal Biology,Amphibian,Temperature,Adults,Adults,Immune function and stress physiology,oxidative damage; antioxidant defense; non-specific immune enzymes,
45607.56367,ML,Nandy_etal_2022,"Temperature dependent variations of life history traits of the land snail Allopeas gracile (Hutton, 1834) (Gastropoda: Subulinidae)",10.1016/j.jtherbio.2022.103297,Journal of Thermal Biology,Other invertebrate,Temperature,Mix (strictly after hatching),"Larvae or juveniles, Adults",Development, life span; reproductive maturity and period; growth,
45607.58901,ML,Moreira_etal_2021,Transcriptomic response of the intertidal limpet Patella vulgata to temperature extremes,10.1016/j.jtherbio.2021.103096,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,Immune function and stress physiology,transcriptomic biomarkers for stress-related genes,
45607.59133,ML,Mohammadzadeh_and_Izadi_2018,"Cooling rate and starvation affect supercooling point and cold tolerance of the Khapra beetle, Trogoderma granarium Everts fourth instar larvae (Coleoptera: Dermestidae)",10.1016/j.jtherbio.2017.10.007,Journal of Thermal Biology,Insect,"Temperature, Humidity",Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology",mortality; glycogen content; lipid and trehalose content,
45607.59331,ML,Meneses_etal_2023,Heat stress promotes adaptive physiological responses and alters mrna expression of ruminal epithelium markers in Bos taurus indicus cattle fed low- or high-energy diets,10.1016/j.jtherbio.2023.103562,Journal of Thermal Biology,Mammal,"Temperature, Interaction with non-climatic stressor",Adults,Adults,"Energetics and metabolism, Cardiovascular physiology",body temperature; heart rate; respiratory rate,
45607.59685,ML,Marshall_etal_2021,Tolerance of northern Gulf of Mexico eastern oysters to chronic warming at extreme salinities,10.1016/j.jtherbio.2021.103072,Journal of Thermal Biology,Other invertebrate,"Temperature, Salinity",Adults,Adults,Environmental tolerance and preference,mortality,
45607.6015,ML,Lou_etal_2019,HSP70 plays a role in the defense of acute and chronic heat stress in Mongolian gerbils (Meriones unguiculatus),10.1016/j.jtherbio.2019.102452,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,Immune function and stress physiology,oxidative stress parameters; antioxidant parameters; hsp,"age not reported, but used standard chow diet which is suitable for adults"
45607.6204,ML,Li_etal_2018,Autophagy involved in the activation of the Nrf2-antioxidant system in testes of heat-exposed mice,10.1016/j.jtherbio.2017.11.006,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Energetics and metabolism, Reproduction","rectal, scrotal surface and body surface temperatures; histology of the testes",
45607.62307,ML,Li_etal_2023,"Effects of water temperature on growth performance, digestive enzymes activities, and serum indices of juvenile Coreius guichenoti",10.1016/j.jtherbio.2023.103595,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology, Development",survival; growth performance; digestive enzymes activities; antioxidant capacity,
45607.62757,ML,Lindholm_etal_2015,Is distribution of cold stenotherms constrained by temperature? The case of the Arctic fairy shrimp (Branchinecta paludosa OF Muller 1788),10.1016/j.jtherbio.2015.08.005,Journal of Thermal Biology,Other invertebrate,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Development",growth; respiration,
